 cC2H4O     CH3OO                                       C2H3O1-2   CH3OOH                                       1.876e-11  0.000e+00  1.531e+04  2.000e+00  1.000e+02
 cC2H4O     C2H5OO                                      C2H3O1-2   C2H5OOH                                      1.876e-11  0.000e+00  1.531e+04  2.000e+00  1.000e+02
 C2H4       O2                                          C2H3       OOH                                          7.007e-11  0.000e+00  2.900e+04  2.000e+00  1.000e+02
 C2H4       H                                           C2H3       H2                                           5.083e-12  1.930e+00  6.517e+03  2.000e+00  1.000e+02
 C2H4       OH                                          C2H3       H2O                                          2.335e-13  2.745e+00  1.115e+03  2.000e+00  1.000e+02
 C2H4       CH3O                                        C2H3       CH3OH                                        1.993e-13  0.000e+00  3.397e+03  2.000e+00  1.000e+02
 C2H4       CH3OO                                       C2H3       CH3OOH                                       2.840e-14  3.754e+00  1.365e+04  2.000e+00  1.000e+02
 C2H4       C2H5OO                                      C2H3       C2H5OOH                                      2.840e-14  3.754e+00  1.365e+04  2.000e+00  1.000e+02
 C2H4       CH3COOO                                     C2H3       CH3COOOH                                     1.876e-11  0.000e+00  1.531e+04  2.000e+00  1.000e+02
 C2H4       CH3                                         C2H3       CH4                                          3.234e-14  2.947e+00  7.623e+03  2.000e+00  1.000e+02
 C2H4       CH3                                         C2H3       CH4                                          1.180e-17  4.417e+00  4.446e+03  2.000e+00  1.000e+02
 C2H4       O3P                                         CH3        HCO                                          5.618e-13  1.880e+00  9.209e+01  2.000e+00  1.000e+02
 C2H4       O3P                                         CH2CHO     H                                            4.596e-13  1.880e+00  9.209e+01  2.000e+00  1.000e+02
 CH         CH4                                         C2H4       H                                            9.963e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 1CH2       CH3                                         C2H4       H                                            3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H4       OOH                                         cC2H4O     OH                                           5.555e-12  0.000e+00  8.650e+03  2.000e+00  1.000e+02
 C2H4       CH3OO                                       cC2H4O     CH3O                                         4.683e-12  0.000e+00  8.610e+03  2.000e+00  1.000e+02
 C2H4       C2H5OO                                      cC2H4O     C2H5O                                        4.683e-12  0.000e+00  8.610e+03  2.000e+00  1.000e+02
 C2H3       H                                           C2H2       H2                                           2.823e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       H                                           H2CC       H2                                           9.963e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       OH                                          C2H2       H2O                                          5.000e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       CH3                                         CH4        C2H2                                         6.509e-13  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H3       C2H3                                        C2H2       C2H4                                         1.594e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H2       O3P                                         3CH2       CO                                           1.819e-12  1.280e+00  1.244e+03  2.000e+00  1.000e+02
 C2H2       O3P                                         CHCO       H                                            7.277e-12  1.280e+00  1.244e+03  2.000e+00  1.000e+02
 C2H2       OOH                                         CH2CO      OH                                           1.001e-14  0.000e+00  4.000e+03  2.000e+00  1.000e+02
 C2H2       HCO                                         C2H3       CO                                           1.494e-12  2.000e+00  3.019e+03  2.000e+00  1.000e+02
 C2H2       3CH2                                        C3H3       H                                            1.993e-11  0.000e+00  3.331e+03  2.000e+00  1.000e+02
 C2H2       1CH2                                        C3H3       H                                            3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H2       CHCO                                        C3H3       CO                                           1.661e-13  0.000e+00  1.510e+03  2.000e+00  1.000e+02
 H2CC       H                                           C2H2       H                                            1.661e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 H2CC       OH                                          CH2CO      H                                            3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 H2CC       O2                                          HCO        HCO                                          1.661e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H2       OH                                          C2H        H2O                                          8.741e-13  2.140e+00  8.585e+03  2.000e+00  1.000e+02
 HCCOH      H                                           CH2CO      H                                            1.661e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H        O2                                          CO2        CHV                                          3.603e-14  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H        O2                                          HCO        CO                                           8.303e-11  0.000e+00  7.548e+02  2.000e+00  1.000e+02
 C2H        O3P                                         CO         CHV                                          1.030e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H        O3P                                         CO         CH                                           8.303e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 C2H        H2                                          H          C2H2                                         1.268e-12  2.500e+00  2.818e+02  2.000e+00  1.000e+02
 C2H        OH                                          H          CHCO                                         3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3CHO     O2                                          CH3CO      OOH                                          4.998e-11  0.000e+00  1.970e+04  2.000e+00  1.000e+02
 CH3CHO     O3P                                         CH3CO      OH                                           9.864e-12  0.000e+00  9.400e+02  2.000e+00  1.000e+02
 CH3CHO     H                                           CH3CO      H2                                           5.352e-13  2.580e+00  6.139e+02  2.000e+00  1.000e+02
 CH3CHO     OH                                          CH3CO      H2O                                          5.596e-12  0.000e+00 -3.115e+02  2.000e+00  1.000e+02
 CH3CHO     OOH                                         CH3CO      H2O2                                         4.998e-12  0.000e+00  5.998e+03  2.000e+00  1.000e+02
 CH3CHO     CH3                                         CH3CO      CH4                                          2.603e-16  4.580e+00  9.893e+02  2.000e+00  1.000e+02
 CH3CHO     CH3OO                                       CH3CO      CH3OOH                                       4.998e-12  0.000e+00  5.998e+03  2.000e+00  1.000e+02
 CH3CHO     CH3COOO                                     CH3CO      CH3COOOH                                     4.998e-12  0.000e+00  5.998e+03  2.000e+00  1.000e+02
 CH3CHO     H                                           CH2CHO     H2                                           2.157e-13  3.100e+00  2.622e+03  2.000e+00  1.000e+02
 CH3CHO     OH                                          CH2CHO     H2O                                          2.517e-13  2.400e+00  4.101e+02  2.000e+00  1.000e+02
 CH3CHO     OH                                          CH3        HOCHO                                        1.076e-11 -1.076e+00  0.000e+00  2.000e+00  1.000e+02
 CH3CO      H                                           CH2CO      H2                                           3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3CO      O3P                                         CH2CO      OH                                           3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3CO      CH3                                         CH2CO      CH4                                          8.303e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3CO      O2                                          CH3COOO                                                 1.993e-13  0.000e+00 -5.535e+02  2.000e+00  1.000e+02
 CH3COOO    OOH                                         CH3COOOH   O2                                           2.906e-14  0.000e+00 -1.648e+03  2.000e+00  1.000e+02
 H2O2       CH3COOO                                     OOH        CH3COOOH                                     4.002e-12  0.000e+00  5.000e+03  2.000e+00  1.000e+02
 CH4        CH3COOO                                     CH3        CH3COOOH                                     3.006e-13  0.000e+00  9.299e+03  2.000e+00  1.000e+02
 C2H3OH     O2                                          CH2CHO     OOH                                          2.921e-12  2.100e-01  2.004e+04  2.000e+00  1.000e+02
 C2H3OH     O3P                                         CH2CHO     OH                                           1.584e-13  1.900e+00 -4.328e+02  2.000e+00  1.000e+02
 C2H3OH     H                                           CH2CHO     H2                                           1.029e-13  3.077e+00  3.633e+03  2.000e+00  1.000e+02
 C2H3OH     OH                                          CH2CHO     H2O                                          2.934e-12  1.100e+00  2.720e+02  2.000e+00  1.000e+02
 C2H3OH     CH3                                         CH2CHO     CH4                                          1.389e-17  5.900e+00  5.294e+02  2.000e+00  1.000e+02
 C2H3OH     CH3OO                                       CH2CHO     CH3OOH                                       8.801e-15  2.500e+00  4.490e+03  2.000e+00  1.000e+02
 C2H3OH     H                                           C2H2OH     H2                                           4.380e-12  2.030e+00  7.649e+03  2.000e+00  1.000e+02
 C2H3OH     H                                           1C2H4OH                                                 4.029e-12  1.577e+00  1.847e+03  2.000e+00  1.000e+02
 C2H3OH     OOH                                         CH3CHO     OOH                                          3.390e-15  1.670e+00  3.427e+03  2.000e+00  1.000e+02
 CH3COOO    H2CO                                        CH3COOOH   HCO                                          3.304e-12  0.000e+00  5.868e+03  2.000e+00  1.000e+02
 CH3COOO    C2H6                                        CH3COOOH   C2H5                                         2.823e-11  0.000e+00  1.030e+04  2.000e+00  1.000e+02
 CH2CO      H                                           CHCO       H2                                           8.772e-10 -1.710e-01  4.420e+03  2.000e+00  1.000e+02
 CH2CO      O3P                                         CHCO       OH                                           1.661e-11  0.000e+00  4.026e+03  2.000e+00  1.000e+02
 CH2CO      OH                                          CHCO       H2O                                          1.661e-11  0.000e+00  1.006e+03  2.000e+00  1.000e+02
 CH2CO      H                                           CH3        CO                                           4.824e-11 -1.710e-01  2.105e+03  2.000e+00  1.000e+02
 CH         H2CO                                        H          CH2CO                                        1.571e-10  0.000e+00 -2.592e+02  2.000e+00  1.000e+02
 CH2CO      O3P                                         3CH2       CO2                                          2.906e-12  0.000e+00  6.793e+02  2.000e+00  1.000e+02
 CH2CO      OH                                          CH2OH      CO                                           3.321e-12  0.000e+00 -5.083e+02  2.000e+00  1.000e+02
 CH2CO      1CH2                                        C2H4       CO                                           2.657e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
