Reactions included in the STAND2020 chemical network,
compiled from Sources (A) and (B).

Source (A):
================================================================================
Title: A Chemical Kinetics Network for Lightning 
       and Life in Planetary Atmospheres 
Authors: Rimmer P.B., Helling C. 
Table: Stand2015 Chemical Kinetics Network
--------------------------------------------------------------------------------

Source (B):
================================================================================
Title: Hydroxide salts in the clouds of Venus: their effect on the 
       sulfur cycle and cloud droplet
Authors: Rimmer P.B., Jordan S., Constantinou T., Woitke P., Shorttle O., 
         Hobbs R., Paschodimas A. 
Table: Reactions Added and Updated for STAND2020
--------------------------------------------------------------------------------

================================================================================
Byte-by-byte Description of file
--------------------------------------------------------------------------------
   Bytes Format Units   Label     Explanations
--------------------------------------------------------------------------------
   1- 51 A38    ---     Reaction  Reaction
  52- 59 E8.2   ---     alpha     The {alpha} value
  61- 65 A5     ---   u_alpha     alpha units
  67- 72 F5.2   ---     beta      The {beta} value
  74- 81 F7.1   K       Ea        Ea (1)
  83- 86 A21    ---     Ref       Reference (2)
  87- 89 A3     ---     Flag      Flag (3)
--------------------------------------------------------------------------------

Note (1): Rate-constants --
    Rate constants for two-body reactions are calculated from alpha, beta, and 
    gamma according to the Kooij equation, with temperature normalised by 300K 
    in the beta term (consult Source (A): Section 2.1 on how the reaction 
    barrier is calculated). 

    Rate constants for reactions involving a third body follow the Lindemann 
    form. The reaction is first listed in the the network with alpha, beta, and 
    gamma values that correspond to the rate-constant in the low-pressure limit. 
    The reaction is then repeated with alpha, beta, and gamma values that 
    correspond to the rate-constant in the high-pressure limit (consult Source(A): 
    Section 2.2 on how the reaction barrier is calculated).

    * = Consult Source (A): Section 2.3 on how the reaction barrier is calculated.

Note (2): References --
H^+^ + O => O^+^ + H                               3.75E-10 cm3/s   0.00      0.0 530
HN^+^ + CH_2O => CHO^+^ + H_2N                     1.82E-09 cm3/s   0.00      0.0 531
HN^+^ + CH_2O => CH_2O^+^ + HN                     9.90E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_2O => CH_3O^+^ + N                      4.95E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_4 => CH_2N^+^ + H_2 + H                 6.72E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_4 => H_2N^+^ + CH_3                     1.92E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_4 => CH_5^+ + N                         9.60E-11 cm3/s   0.00      0.0 531
HN^^+^ + CH_3OH => CH_3O^+^ + H_2N                 2.10E-09 cm3/s   0.00      0.0 531
HN^+^ + CH_3OH => CHO^+^ + H_3N + H                4.50E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_3OH => CH_2O^+^ + H_3N                  4.50E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_3OH => CH_5O^+^ + N                     2.10E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_5N => CH_4N^+^ + H_2N                   9.45E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_5N => CH_5N^+^ + HN                     4.20E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_5N => CH_6N^+^ + N                      4.20E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_5N => CH_2N^+^ + H_3N + H               4.20E-10 cm3/s   0.00      0.0 531
HN^+^ + CH_5N => CH_3N^+^ + H_3N                   1.05E-10 cm3/s   0.00      0.0 531
HN^+^ + CO => CNO^+^ + H                           5.39E-10 cm3/s   0.00      0.0 531
HN^+^ + CO => CHO^+^ + N                           4.41E-10 cm3/s   0.00      0.0 531
HN^+^ + CO_2 => CHO_2^+ + N                        3.85E-10 cm3/s   0.00      0.0 531
HN^^+^ + CO_2 => HNO^+^ + CO                       3.85E-10 cm3/s   0.00      0.0 531
HN^+^ + CO_2 => NO^+^ + CHO                        3.30E-10 cm3/s   0.00      0.0 531
HN^+^ + C_2H_4 => C_2H_3^+ + H_2N                  3.75E-10 cm3/s   0.00      0.0 532
HN^^+^ + C_2H_4 => C_2H_4^+ + HN                   3.75E-10 cm3/s   0.00      0.0 532
HN^^+^ + C_2H_4 => CH_2N^+^ + CH_3                 3.00E-10 cm3/s   0.00      0.0 532
HN^+^ + C_2H_4 => C_2H_2^+ + H_3N                  1.50E-10 cm3/s   0.00      0.0 532
HN^^+^ + C_2H_4 => CH_3N^+^ + CH_2                 1.50E-10 cm3/s   0.00      0.0 532
HN^+^ + C_2H_4 => C_2H_3N^+^ + H_2                 1.50E-10 cm3/s   0.00      0.0 532
HN^+^ + H_2 => H_2N^+^ + H                         1.28E-09 cm3/s   0.00      0.0 531
HN^+^ + H_2 => H_3^+ + N                           2.25E-10 cm3/s   0.00      0.0 531
HN^^+^ + H_2O => H_3O^+^ + N                       1.05E-09 cm3/s   0.00      0.0 531
HN^+^ + H_2O => H_2O^+^ + HN                       1.05E-09 cm3/s   0.00      0.0 531
HN^+^ + H_2O => H_2N^+^ + HO                       8.75E-10 cm3/s   0.00      0.0 531
HN^+^ + H_2O => HNO^+^ + H_2                       3.50E-10 cm3/s   0.00      0.0 531
HN^+^ + H_3N => H_3N^+^ + HN                       1.80E-09 cm3/s   0.00      0.0 531
HN^+^ + H_3N => H_4N^+^ + N                        6.00E-10 cm3/s   0.00      0.0 531
HN^+^ + NO => NO^+^ + HN                           7.12E-10 cm3/s   0.00      0.0 531
HN^+^ + NO => HN_2^+ + O                           1.78E-10 cm3/s   0.00      0.0 531
HN^^+^ + N_2 => HN_2^+ + N                         6.50E-10 cm3/s   0.00      0.0 531
HN^^+^ + O_2 => O_2^+ + HN                         4.51E-09 cm3/s   0.00      0.0 531
HN^^+^ + O_2 => NO^+^ + HO                         2.05E-09 cm3/s   0.00      0.0 531
HN^+^ + O_2 => HO_2^+ + N                          1.64E-09 cm3/s   0.00      0.0 531
HNO^^+^ + CH_4 => CH_5^+ + NO                      1.01E-10 cm3/s   0.00      0.0 433
HNO^^+^ + CO => CHO^+^ + NO                        1.01E-10 cm3/s   0.00      0.0 433
HNO^+^ + CO_2 => CHO_2^+ + NO                      1.01E-10 cm3/s   0.00      0.0 433
HNO^^+^ + H_2O => H_3O^+^ + NO                     2.30E-09 cm3/s   0.00      0.0 436
HNO^+^ + NO => NO^+^ + HNO                         7.00E-10 cm3/s   0.00      0.0 111
HNO^+^ + N_2 => HN_2^+ + NO                        9.99E-12 cm3/s   0.00      0.0 433
HN_2^+ + HCN => CH_2N^^+^ + N_2                    3.20E-09 cm3/s   0.00      0.0 465
HN_2^+ + CH_2O => CH_3O^^+^ + N_2                  3.30E-09 cm3/s   0.00      0.0 490
HN_2^+ + CH_3NO_2 => CH_4NO_2^+ + N_2              3.27E-09 cm3/s   0.00      0.0 462
HN_2^+ + CH_3NO_2 => NO^^+^ + CH_3OH + N_2         1.65E-11 cm3/s   0.00      0.0 462
HN_2^+ + CH_4 => CH_5^+ + N_2                      8.90E-10 cm3/s   0.00      0.0 111
HN_2^+ + CO => CHO^^+^ + N_2                       8.79E-10 cm3/s   0.00      0.0 533
HN_2^+ + CO_2 => CHO_2^+ + N_2                     9.80E-10 cm3/s   0.00      0.0 534
HN_2^+ + C_2H_2 => C_2H_3^+ + N_2                  1.41E-09 cm3/s   0.00      0.0 464
HN_2^+ + CH_3CN => C_2H_4N^^+^ + N_2               4.10E-09 cm3/s   0.00      0.0 465
HN_2^+ + C_2H_6 => C_2H_5^+ + H_2N_2               1.13E-09 cm3/s   0.00      0.0 467
HN_2^+ + C_2H_6 => C_2H_7^+ + N_2                  1.69E-10 cm3/s   0.00      0.0 467
HN_2^+ + NCCN => C_2HN_2^+ + N_2                   1.20E-09 cm3/s   0.00      0.0 469
HN_2^+ + HC_3N => C_3H_2N^^+^ + N_2                4.20E-09 cm3/s   0.00      0.0 469
HN_2^+ + H_2O => H_3O^^+^ + N_2                    5.50E-09 cm3/s   0.00      0.0 535
HN_2^+ + H_3N => H_4N^^+^ + N_2                    2.30E-09 cm3/s   0.00      0.0 497
HN_2^+ + NO => HNO^^+^ + N_2                       3.40E-10 cm3/s   0.00      0.0 436
HN_2^+ + N_2O => HN_2O^^+^ + N_2                   7.90E-10 cm3/s   0.00      0.0 111
HN_2^+ + O_2(a^^1Delta__g^) => HO_2^+ + N_2        8.00E-11 cm3/s   0.00      0.0 536
HN_2O^^+^ + CH_3NO_2 => CH_4NO_2^+ + N_2O          2.70E-09 cm3/s   0.00      0.0 462
HN_2O^^+^ + CH_3NO_2 => NO^+^ + CH_3OH + N_2O      1.62E-12 cm3/s   0.00      0.0 462
HN_2O^+^ + C_2H_2 => C_2H_3^+ + N_2O               1.21E-09 cm3/s   0.00      0.0 464
HN_2O^^+^ + CH_3CN => C_2H_4N^+^ + N_2O            3.80E-09 cm3/s   0.00      0.0 465
HN_2O^+^ + C_2H_6 => C_2H_7^+ + N_2O               1.05E-09 cm3/s   0.00      0.0 467
HN_2O^^+^ + C_2H_6 => C_2H_5^+ + N_2O + H_2        5.50E-11 cm3/s   0.00      0.0 467
HN_2O^^+^ + H_2O => H_3O^+^ + N_2O                 2.80E-09 cm3/s   0.00      0.0 472
HN_2O^+^ + H_3N => H_4N^+^ + N_2O                  2.10E-09 cm3/s   0.00      0.0 497
HO^+^ + CH_4 => H_3O^+^ + CH_2                     1.31E-09 cm3/s   0.00      0.0 492
HO^+^ + CH_4 => CH_5^+ + O                         1.95E-10 cm3/s   0.00      0.0 492
HO^^+^ + CO => CHO^+^ + O                          8.20E-10 cm3/s   0.00      0.0 492
HO^+^ + CO_2 => CHO_2^+ + O                        1.44E-09 cm3/s   0.00      0.0 537
HO^^+^ + C_2H_6 => C_2H_4^+ + H_2O + H             1.04E-09 cm3/s   0.00      0.0 467
HO^^+^ + C_2H_6 => C_2H_5^+ + H_2O                 3.20E-10 cm3/s   0.00      0.0 467
HO^^+^ + C_2H_6 => H_3O^+^ + C_2H_4                1.60E-10 cm3/s   0.00      0.0 467
HO^+^ + C_2H_6 => C_2H_6^+ + HO                    4.80E-11 cm3/s   0.00      0.0 467
HO^^+^ + C_2H_6 => C_2H_7^+ + O                    3.20E-11 cm3/s   0.00      0.0 467
HO^^+^ + H_2 => H_2O^+^ + H                        1.50E-09 cm3/s   0.00      0.0 110
HO^+^ + H_2O => H_2O^+^ + HO                       2.87E-09 cm3/s   0.00      0.0 538
HO^+^ + H_2O => H_3O^+^ + O                        2.87E-09 cm3/s   0.00      0.0 538
HO^+^ + NO => HNO^+^ + O                           6.11E-10 cm3/s   0.00      0.0 537
HO^+^ + NO => NO^+^ + HO                           3.59E-10 cm3/s   0.00      0.0 537
HO^+^ + NO_2 => NO_2^+ + HO                        1.30E-09 cm3/s   0.00      0.0 539
HO^^+^ + N_2 => HN_2^+ + O                         3.60E-10 cm3/s   0.00      0.0 537
HO^^+^ + N_2O => HN_2O^+^ + O                      1.12E-09 cm3/s   0.00      0.0 537
HO^+^ + N_2O => N_2O^+^ + HO                       2.50E-10 cm3/s   0.00      0.0 537
HO^+^ + N_2O => NO^+^ + HNO                        1.72E-10 cm3/s   0.00      0.0 537
HO^+^ + O_2 => O_2^+ + HO                          2.00E-10 cm3/s   0.00      0.0 110
HO_2^+ + Ar => ArH^^+^ + O_2                       1.90E-11 cm3/s   0.00      0.0 435
HO_2^+ + CO_2 => CHO_2^+ + O_2                     1.10E-09 cm3/s   0.00      0.0 496
HO_2^+ + H_2 => H_3^+ + O_2                        3.00E-10 cm3/s   0.00      0.0 540
HO_2^+ + H_3N => H_4N^^+^ + O_2                    2.00E-09 cm3/s   0.00      0.0 496
HO_2^+ + NO => HNO^^+^ + O_2                       7.30E-10 cm3/s   0.00      0.0 541
HO_2^+ + NO => NO^^+^ + HO_2                       7.30E-10 cm3/s   0.00      0.0 541
HO_2^+ + N_2 => HN_2^+ + O_2                       8.00E-10 cm3/s   0.00      0.0 496
SiH^^+^ + SiH_4 => Si_2H^+^ + H_2 + H_2            1.20E-10 cm3/s   0.00      0.0 542
SiH^+^ + SiH_4 => Si_2H_2^+ + H_2 + H              5.20E-11 cm3/s   0.00      0.0 542
SiH^^+^ + Si_2H_6 => Si_3H_5^+ + H_2               3.80E-10 cm3/s   0.00      0.0 543
SiH^^+^ + Si_2H_6 => Si_2H_3^+ + SiH_4             3.30E-10 cm3/s   0.00      0.0 543
SiH^^+^ + Si_2H_6 => Si_3H_3^+ + H_2 + H_2         1.80E-10 cm3/s   0.00      0.0 543
SiH^^+^ + Si_2H_6 => Si_2H^+^ + SiH_4 + H_2        1.10E-10 cm3/s   0.00      0.0 543
Si_2H^+^ + Si_2H_6 => Si_4H_3^+ + H_2 + H_2        3.19E-10 cm3/s   0.00      0.0 543
Si_2H^^+^ + Si_2H_6 => Si_4H_5^+ + H_2             1.73E-10 cm3/s   0.00      0.0 543
Si_2H^^+^ + Si_2H_6 => Si_3H_3^+ + SiH_4           4.86E-11 cm3/s   0.00      0.0 543
Si_2H^^+^ + Si_2H_6 => Si_3H_3^+ + SiH_4           4.86E-11 cm3/s   0.00      0.0 543
H_2^+ + CO_2 => CHO_2^+ + H                        2.35E-09 cm3/s   0.00      0.0 544
H_2^+ + H => H^^+^ + H_2                           6.40E-10 cm3/s   0.00      0.0 545
H_2^+ + H_2 => H_3^+ + H                           2.11E-09 cm3/s   0.00      0.0 546
H_2^+ + He => HeH^^+^ + H                          1.40E-10 cm3/s   0.00      0.0 547
H_2^+ + O_2 => HO_2^+ + H                          7.56E-09 cm3/s   0.00      0.0 548
H_2N^^+^ + CH_2O => CH_3O^+^ + HN                  2.24E-09 cm3/s   0.00      0.0 531
H_2N^+^ + CH_2O => H_3N^+^ + CHO                   5.60E-10 cm3/s   0.00      0.0 531
H_2N^+^ + HCOOH => H_4N^+^ + CO_2                  2.70E-09 cm3/s   0.00      0.0 443
H_2N^+^ + CH_4 => H_3N^+^ + CH_3                   9.20E-10 cm3/s   0.00      0.0 531
H_2N^+^ + CH_3OH => CH_5O^+^ + HN                  2.64E-09 cm3/s   0.00      0.0 531
H_2N^+^ + CH_3OH => H_3N^+^ + CHO + H_2            4.65E-10 cm3/s   0.00      0.0 531
H_2N^+^ + CH_5N => CH_5N^+^ + H_2N                 9.00E-10 cm3/s   0.00      0.0 549
H_2N^+^ + CH_5N => CH_6N^+^ + HN                   3.60E-10 cm3/s   0.00      0.0 549
H_2N^+^ + CH_5N => CH_4N^+^ + H_3N                 3.60E-10 cm3/s   0.00      0.0 549
H_2N^+^ + CH_5N => H_4N^+^ + CH_3N                 1.80E-10 cm3/s   0.00      0.0 549
H_2N^+^ + C_2H_4 => C_2H_4^+ + H_2N                4.50E-10 cm3/s   0.00      0.0 532
H_2N^^+^ + C_2H_4 => CH_4N^+^ + CH_2               4.50E-10 cm3/s   0.00      0.0 532
H_2N^+^ + C_2H_4 => C_2H_5^+ + HN                  3.00E-10 cm3/s   0.00      0.0 532
H_2N^^+^ + C_2H_4 => C_2H_5N^+^ + H                3.00E-10 cm3/s   0.00      0.0 532
H_2N^+^ + H_2 => H_3N^+^ + H                       1.00E-09 cm3/s   0.00      0.0 110
H_2N^+^ + H_2O => H_3O^+^ + HN                     2.76E-09 cm3/s   0.00      0.0 531
H_2N^+^ + H_2O => H_4N^+^ + O                      1.45E-10 cm3/s   0.00      0.0 531
H_2N^+^ + H_3N => H_4N^+^ + HN                     1.10E-09 cm3/s   0.00      0.0 550
H_2N^+^ + H_3N => H_3N^+^ + H_2N                   1.10E-09 cm3/s   0.00      0.0 550
H_2N^+^ + NO => NO^+^ + H_2N                       7.00E-10 cm3/s   0.00      0.0 531
H_2N^+^ + O_2 => H_2NO^+^ + O                      1.19E-10 cm3/s   0.00      0.0 531
H_2N^+^ + O_2 => HNO^+^ + HO                       2.10E-11 cm3/s   0.00      0.0 531
H_2NO_3^+ + H_3N => H_4N^^+^ + HNO_3               6.40E-10 cm3/s   0.00      0.0 114
H_2NO_3^+ + NO => H_2NO_2^+ + NO_2                 3.10E-11 cm3/s   0.00      0.0 114
H_2O^^+^ + HCN => CH_2N^+^ + HO                    2.10E-09 cm3/s   0.00      0.0 456
H_2O^+^ + HCN => H_3O^+^ + CN                      2.10E-09 cm3/s   0.00      0.0 456
H_2O^+^ + CH_4 => CH_4^+ + H_2O                    1.20E-09 cm3/s   0.00      0.0 551
H_2O^^+^ + CH_4 => H_3O^+^ + CH_3                  1.20E-09 cm3/s   0.00      0.0 551
H_2O^+^ + CO => CHO^+^ + HO                        5.30E-10 cm3/s   0.00      0.0 492
H_2O^+^ + C_2H_2 => C_2H_2^+ + H_2O                1.90E-09 cm3/s   0.00      0.0 504
H_2O^^+^ + C_2H_4 => C_2H_4^+ + H_2O               1.60E-09 cm3/s   0.00      0.0 551
H_2O^^+^ + C_2H_4 => C_2H_5^+ + HO                 1.60E-09 cm3/s   0.00      0.0 551
H_2O^^+^ + C_2H_6 => H_3O^+^ + C_2H_5              1.33E-09 cm3/s   0.00      0.0 467
H_2O^+^ + C_2H_6 => C_2H_4^+ + H_2O + H_2          1.92E-10 cm3/s   0.00      0.0 467
H_2O^^+^ + C_2H_6 => C_2H_6^+ + H_2O               6.40E-11 cm3/s   0.00      0.0 467
H_2O^^+^ + C_2H_6 => C_2H_5^+ + H_2O + H           1.60E-11 cm3/s   0.00      0.0 467
H_2O^^+^ + NCCN => C_2HN_2^+ + HO                  1.00E-09 cm3/s   0.00      0.0 469
H_2O^^+^ + H_2 => H_3O^+^ + H                      1.40E-09 cm3/s   0.00      0.0 110
H_2O^+^ + H_2O => H_3O^+^ + HO                     1.80E-09 cm3/s   0.00      0.0 538
H_2O^+^ + N => HNO^+^ + H                          1.90E-10 cm3/s   0.00      0.0 453
H_2O^+^ + N => NO^+^ + H_2                         1.90E-10 cm3/s   0.00      0.0 453
H_2O^+^ + NO => NO^+^ + H_2O                       3.60E-10 cm3/s   0.00      0.0 552
H_2O^+^ + NO_2 => NO_2^+ + H_2O                    1.20E-09 cm3/s   0.00      0.0 551
H_2O^^+^ + N_2O => HN_2O^+^ + HO                   4.80E-12 cm3/s   0.00      0.0 553
H_2O^+^ + O => O_2^+ + H_2                         3.99E-11 cm3/s   0.00      0.0 453
H_2O^^+^ + O_2 => O_2^+ + H_2O                     2.00E-10 cm3/s   0.00      0.0 110
H_2O_2^+ + CO => CHO^^+^ + HO_2                    5.50E-11 cm3/s   0.00      0.0 554
H_2O_2^+ + H_2O => H_3O^^+^ + HO_2                 1.70E-09 cm3/s   0.00      0.0 554
H_2O_2^+ + H_2O_2 => H_3O_2^+ + HO_2               6.00E-10 cm3/s   0.00      0.0 554
H_2O_2^+ + H_3N => H_4N^^+^ + HO_2                 1.80E-09 cm3/s   0.00      0.0 554
H_2O_2^+ + NO => NO^^+^ + H_2O_2                   5.00E-10 cm3/s   0.00      0.0 554
SiH_2^+ + SiH_4 => Si_2H_2^+ + H_2 + H_2           6.98E-11 cm3/s   0.00      0.0 542
SiH_2^+ + SiH_4 => Si_2H^^+^ + H_2 + H_2 + H       1.26E-11 cm3/s   0.00      0.0 542
SiH_2^+ + SiH_4 => Si_2H_3^+ + H_2 + H             1.16E-11 cm3/s   0.00      0.0 542
SiH_2^+ + SiH_4 => Si_2^+ + H_2 + H_2 + H_2        2.91E-12 cm3/s   0.00      0.0 542
SiH_2^+ + Si_2H_6 => Si_2H_5^+ + SiH_3             3.70E-10 cm3/s   0.00      0.0 543
SiH_2^+ + Si_2H_6 => Si_2H_4^+ + SiH_4             3.15E-10 cm3/s   0.00      0.0 543
SiH_2^+ + Si_2H_6 => Si_3H_6^+ + H_2               2.33E-10 cm3/s   0.00      0.0 543
SiH_2^+ + Si_2H_6 => Si_3H_7^+ + H                 2.33E-10 cm3/s   0.00      0.0 543
SiH_2^+ + Si_2H_6 => Si_2H_2^+ + SiH_4 + H_2       1.37E-10 cm3/s   0.00      0.0 543
Si_2H_2^+ + Si_2H_6 => Si_4H_4^+ + H_2 + H_2       2.26E-10 cm3/s   0.00      0.0 543
Si_2H_2^+ + Si_2H_6 => Si_3H_4^+ + SiH_4           1.11E-10 cm3/s   0.00      0.0 543
Si_2H_2^+ + Si_2H_6 => Si_4H_6^+ + H_2             7.38E-11 cm3/s   0.00      0.0 543
H_3^+ + Ar => ArH^^+^ + H_2                        9.99E-12 cm3/s   0.00      0.0 433
H_3^+ + HCN => CH_2N^^+^ + H_2                     7.00E-09 cm3/s   0.00      0.0 555
H_3^+ + CH_2O => CH_3O^^+^ + H_2                   6.30E-09 cm3/s   0.00      0.0 490
H_3^+ + HCOOH => CHO^^+^ + H_2O + H_2              4.27E-09 cm3/s   0.00      0.0 491
H_3^+ + HCOOH => H_3O^^+^ + CO + H_2               1.83E-09 cm3/s   0.00      0.0 491
H_3^+ + CH_3NO_2 => CH_4NO_2^+ + H_2               4.42E-09 cm3/s   0.00      0.0 462
H_3^+ + CH_3NO_2 => NO^^+^ + CH_3OH + H_2          3.53E-09 cm3/s   0.00      0.0 462
H_3^+ + CH_3NO_2 => CH_3NO_2^+ + H_2 + H           8.03E-11 cm3/s   0.00      0.0 462
H_3^+ + CH_4 => CH_5^+ + H_2                       1.60E-09 cm3/s   0.00      0.0 111
H_3^+ + CO => CHO^^+^ + H_2                        1.40E-09 cm3/s   0.00      0.0 111
H_3^+ + CO_2 => CHO_2^+ + H_2                      1.90E-09 cm3/s   0.00      0.0 111
H_3^+ + C_2H_2 => C_2H_3^+ + H_2                   2.90E-09 cm3/s   0.00      0.0 464
H_3^+ + CH_3CN => C_2H_4N^^+^ + H_2                7.30E-09 cm3/s   0.00      0.0 555
H_3^+ + C_2H_4 => C_2H_5^+ + H_2                   1.90E-09 cm3/s   0.00      0.0 111
H_3^+ + C_2H_4 => C_2H_3^+ + H_2 + H_2             1.21E-09 cm3/s   0.00      0.0 111
H_3^+ + CH_3COOH => C_2H_3O^^+^ + H_2O + H_2       6.80E-09 cm3/s   0.00      0.0 491
H_3^+ + CH_3OCHO => C_2H_5O_2^+ + H_2              7.30E-09 cm3/s   0.00      0.0 495
H_3^+ + CH_3OCHO => CH_5O^^+^ + CH_2O              7.30E-09 cm3/s   0.00      0.0 495
H_3^+ + C_2H_6 => C_2H_7^+ + H_2                   2.02E-11 cm3/s   0.00      0.0 111
H_3^+ + C_2H_6 => C_2H_5^+ + H_2 + H_2             2.40E-09 cm3/s   0.00      0.0 111
H_3^+ + NCCN => C_2HN_2^+ + H_2                    3.70E-09 cm3/s   0.00      0.0 555
H_3^+ + HC_3N => C_3H_2N^^+^ + H_2                 1.05E-08 cm3/s   0.00      0.0 469
H_3^+ + H_2O => H_3O^^+^ + H_2                     4.30E-09 cm3/s   0.00      0.0 472
H_3^+ + H_3N => H_4N^^+^ + H_2                     4.40E-09 cm3/s   0.00      0.0 496
H_3^+ + NO => HNO^^+^ + H_2                        1.40E-09 cm3/s   0.00      0.0 111
H_3^+ + NO_2 => NO^^+^ + HO + H_2                  7.00E-10 cm3/s   0.00      0.0 111
H_3^+ + N_2 => HN_2^+ + H_2                        2.00E-09 cm3/s   0.00      0.0 556
H_3^+ + N_2O => HN_2O^^+^ + H_2                    1.80E-09 cm3/s   0.00      0.0 111
H_3^+ + O_2 => HO_2^+ + H_2                        7.00E-10 cm3/s   0.00      0.0 540
H_3N^^+^ + HCN => H_4N^+^ + CN                     6.00E-10 cm3/s   0.00      0.0 456
H_3N^+^ + CH_2O => H_4N^+^ + CHO                   1.10E-09 cm3/s   0.00      0.0 531
H_3N^+^ + HCOOH => H_4N^+^ + CH + O_2              9.00E-10 cm3/s   0.00      0.0 443
H_3N^+^ + CH_4 => H_4N^+^ + CH_3                   2.90E-10 cm3/s   0.00      0.0 485
H_3N^+^ + CH_3OH => H_4N^+^ + CH_3O                9.00E-10 cm3/s   0.00      0.0 470
H_3N^+^ + CH_5N => CH_5N^+^ + H_3N                 9.00E-10 cm3/s   0.00      0.0 531
H_3N^+^ + CH_5N => CH_6N^+^ + H_2N                 6.30E-10 cm3/s   0.00      0.0 531
H_3N^+^ + CH_5N => H_4N^+^ + CH_3 + HN             2.70E-10 cm3/s   0.00      0.0 531
H_3N^+^ + C_2H_4 => H_4N^+^ + C_2H_3               1.40E-09 cm3/s   0.00      0.0 532
H_3N^+^ + C_2H_4O => H_4N^+^ + C_2H_3O             4.37E-10 cm3/s   0.00      0.0 470
H_3N^+^ + (CH_3)_2O => H_4N^+^ + CH_3CH_2O         9.37E-10 cm3/s   0.00      0.0 470
H_3N^+^ + H_2 => H_4N^+^ + H                       4.89E-12 cm3/s   0.00    510.0 557
H_3N^+^ + H_2O => H_4N^+^ + HO                     1.63E-10 cm3/s   0.00      0.0 558
H_3N^+^ + H_2O => H_3O^+^ + H_2N                   8.75E-11 cm3/s   0.00      0.0 558
H_3N^+^ + H_3N => H_4N^+^ + H_2N                   1.07E-09 cm3/s   0.00      0.0 538
H_3N^+^ + NO => NO^+^ + H_3N                       7.20E-10 cm3/s   0.00      0.0 531
H_3O^+^ + HCN => CH_2N^+^ + H_2O                   3.50E-09 cm3/s   0.00      0.0 465
H_3O^+^ + CH_2O => CH_3O^+^ + H_2O                 3.00E-09 cm3/s   0.00      0.0 463
H_3O^+^ + HCOOH => CH_3O_2^+ + H_2O                2.70E-09 cm3/s   0.00      0.0 491
H_3O^^+^ + CH_3NO_2 => CH_4NO_2^+ + H_2O           4.11E-09 cm3/s   0.00      0.0 462
H_3O^^+^ + CH_3OH => CH_5O^+^ + H_2O               2.20E-09 cm3/s   0.00      0.0 559
H_3O^+^ + C_2H_2O => C_2H_3O^+^ + H_2O             2.00E-09 cm3/s   0.00      0.0 560
H_3O^+^ + CH_3CN => C_2H_4N^+^ + H_2O              4.70E-09 cm3/s   0.00      0.0 465
H_3O^+^ + C_2H_4 => C_2H_5^+ + H_2O                6.30E-11 cm3/s   0.00      0.0 561
H_3O^^+^ + C_2H_4O => C_2H_5O^+^ + H_2O            3.60E-09 cm3/s   0.00      0.0 560
H_3O^+^ + CH_3COOH => C_2H_5O_2^+ + H_2O           2.85E-09 cm3/s   0.00      0.0 491
H_3O^^+^ + CH_3COOH => C_2H_3O^+^ + H_2O + H_2O    1.50E-10 cm3/s   0.00      0.0 491
H_3O^+^ + CH_3OCHO => C_2H_5O_2^+ + H_2O           3.00E-09 cm3/s   0.00      0.0 562
H_3O^^+^ + (CH_3)_2O => C_2H_7O^+^ + H_2O          2.70E-09 cm3/s   0.00      0.0 560
H_3O^+^ + C_2H_5OH => C_2H_7O^+^ + H_2O            2.80E-09 cm3/s   0.00      0.0 560
H_3O^+^ + HC_3N => C_3H_2N^+^ + H_2O               3.80E-09 cm3/s   0.00      0.0 469
H_3O^+^ + HNO_3 => H_2NO_3^+ + H_2O                1.60E-09 cm3/s   0.00      0.0 114
H_3O^^+^ + H_3N => H_4N^+^ + H_2O                  2.50E-09 cm3/s   0.00      0.0 563
H_3O^+^ + NO => NO^+^ + H_2O + H                   1.50E-12 cm3/s   0.00      0.0 564
H_3O_2^+ + H_2O => H_3O^^+^ + H_2O_2               1.00E-10 cm3/s   0.00      0.0 554
H_3O_2^+ + O_2 => HO_4^+ + H_2                     5.00E-10 cm3/s   0.00      0.0 111
SiH_3^+ + H_2O => SiH_3O^^+^ + H_2                 5.80E-12 cm3/s   0.00      0.0 565
SiH_3^+ + SiH_4 => Si_2H^^+^ + H_2 + H_2 + H_2     1.30E-10 cm3/s   0.00      0.0 542
SiH_3^+ + SiH_4 => Si_2H_3^+ + H_2 + H_2           1.20E-10 cm3/s   0.00      0.0 542
SiH_3^+ + SiH_4 => Si_2H_2^+ + H_2 + H_2 + H       2.50E-11 cm3/s   0.00      0.0 542
SiH_3^+ + Si_2H_6 => Si_2H_5^+ + SiH_4             5.22E-10 cm3/s   0.00      0.0 543
SiH_3^+ + Si_2H_6 => Si_3H_7^+ + H_2               3.48E-10 cm3/s   0.00      0.0 543
