!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! General information                                                                                                                                                                                                !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! Reaction network for use in high-temperature high-pressure environments such as planet atmospheres and AGB atmospheres.
! Construction of network by M. Agundez after careful examination of chemical kinetics literature.
! Network has been checked against published evaluations, compilations, and networks (see reference codes at the end of file):
!
! * Chemical kinetics:           NIST
! * Earth atmosphere:            1997DEM, 1997ATK, 2004ATK, 2006ATK, 2020BUR
! * Combustion:                  1984HAN, 1986TSA, 1987TSA, 1988TSA,1990TSAa,1991TSAa,1991TSAb,1992TSAa, 1992BAU, 1994BAU,GRI-Mech, 2000DEA,2001KONa, 2005BAU, 2013ZHO, 2017SON
! * Exoplanet atmospheres:       2002MOS, 2012VEN, 2016MOS, 2016ZAH, 2021HOB, 2021TSA, 2022JAZ, 2024KIE
! * Interstellar/circumstellar : 2004SMI, 2006AGU, 2017VID, 2017LOI, 2024MIL
!
! In general, for pressure-dependent reactions we give preference to the three-body reaction over the thermal decomposition. The reason is that thermal decompositions are measured at high temperatures
! and dissociation energies are large, meaning that when extrapolating to room temperature, the rate coefficient of the reverse three-body reaction may be wrong by many orders of magnitude.
! As an example, for the reaction CN + M -> C + N + M, using k0(CN+M->C+N+M)=4.15e-10*exp(-71000/T) [4060-6060 K] yields correct values for k0(C+N+M->CN+M) in the range 4060-6060 K but too high values at 298 K.
!
! Each line contains the chemical reaction and the relevant chemical kinetics information in different blocks separated by the ":" character.
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Bimolecular reactions                                                                                                                                                                                              !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Rate coefficient:             alpha, beta, gamma
! + Temperature validity range:   Tmin, Tmax
! + Error:                        E
! + Data source:                  Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k = alpha * (T/300)^beta * exp(-gamma/T).
!
! * Tmin and Tmax give the temperature range of validity of the rate coefficient. It can be extrapolated adopting some safety rules to avoid unreasonably high values (see below).
! * E is the estimated error in the rate coefficient, which is as follows:
!
!         A : better than a factor of 2
!         B : between a factor of 2 and 10
!         C : worse than a factor of 10
!
! Reference gives the source for the chemical kinetics information. References are coded as in NIST (see end of file).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Pressure-dependent reactions                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
! + Low-pressure rate coefficient and temperature validity range:    alpha_0,   beta_0,   gamma_0,   Tmin_0,   Tmax_0
! + High-pressure rate coefficient and temperature validity range:   alpha_inf, beta_inf, gamma_inf, Tmin_inf, Tmax_inf
! + Fc and temperature validity range:                               A, B, Tmin_fc, Tmax_fc
! + Collider:                                                        M
! + Error:                                                           E
! + Data source:                                                     Reference
!
! * The rate coefficient (in cgs units) is computed as (where T is the kinetic temperature in degrees Kelvin):
!
!         k0   = alpha_0   * (T/300)^beta_0   * exp(-gamma_0/T)      Low-pressure limit.
!         kinf = alpha_inf * (T/300)^beta_inf * exp(-gamma_inf/T)    High-pressure limit.
!         Fc   = A + B * T                                           We use a simple linear dependence of Fc with T as in 1992TSAa (author quotes that error is no more than a factor of 1.2)
!                                                                    Do not extrapolate Fc outside valid temperature range. That is, use Fc(Tmin) for T<Tmin and Fc(Tmax) for T>Tmax.
!
!         k = [k0 * [M] * kinf] / [k0 * [M] + kinf] * F, 
!         or
!         k = kinf * [Pr / (1 + Pr)] * F                             where Pr = k0 * [M] / kinf
!
!    To evaluate F, we use the Troe formalism (where log stands for decimal logarithm):
!
!         log(F) = [log(Fc)] / [ 1 + ([log(Pr) + c] / [N - d * {log(Pr) + c}])^2]
!         c = -0.4 - 0.67 * log(Fc)
!         N = 0.75 - 1.27 * log(Fc)
!         d = 0.14
!
!    Note that sometimes a different expression of Fc is used in the literature. For example, 2005BAU uses a simpler expression:
!         log(F) = [log(Fc)] / [ 1 + (log(Pr) / N)^2]                which is consistent with the Troe one within 10 per cent.
!
!    If Fc is not available, the Lindemann-Hinshelwood formalism could be used (F = 1). However, we recommendd to adopt
!
!         Fc = 0.5, which is the average Fc value after examination of around 50 reactions.
!         
!    This value is also in line with theoretical expectations, where Fc values are predicted as a function of r (total number of rotational degrees of freedom of A+B in reaction A+B+M->AB+M):
!         r  =    3     4     5     6
!         Fc = 0.49  0.44  0.39  0.35   ! 2006ATK
!         Fc = 0.57  0.51  0.46  0.42   ! Eq (27) of Cobos & Troe (2003), although note that this is F^SC_cent, which is not exactly Fc
!
!
!    If only k0 (or kinf) is available, the missing rate coefficient kinf (or k0) can be crudely estimated using the expression:
!
!         k0/kinf = 10^(-20.8 + 1.6 * N_C) cm3 * (T/300)^(-2)        where N_C is the number of carbon atoms involved in the reaction (dependence with N_C inspired in 2012VUI)
!                                                                    Expression estimated using around 80 termolecular reactions with accurately known expressions for k0 and kinf (errors A or B)
!
!    If collider M is known, enhanced efficiencies are taken into account as follows (where these values are obtained from inspection of around a dozen of reactions and from GRI-Mech):
!
!         N2      1.00
!         Ar      0.70
!         He      0.70
!         H2      2.00
!         CO2     2.00
!         CO      1.50
!         CH4     2.00
!         H2O     6.00
!
!    For simplicity, for any other collider the efficiency can be set arbitrarily to 1.00.
!    If collider M is not known, for simplicity no selective collider efficiencies are adopted (that is, efficiencies are 1.00 for any collider).
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Safety rules                                                                                                                                                                                                       !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!    Upper limits for rate coefficients to prevent from unreasonably high values when extrapolating outside valid temperature range or when computing rate coefficients for reverse reactions:
!
!         unimolecular:   no upper limit                    maximum value is for reaction OH + CH3 + (M) = H + CH3O + (M), where kinf(3000 K) = 7.8e18 s-1 according to 2007JASc, for the rest of reactions k does not exceed 1e15 s-1
!         bimolecular:    2e-9 cm3 s-1                      maximum reported value for a bimolecular rate coefficient is 1.9e-9 cm3 s-1, for C + C5H6 (1993HAIb)
!         termolecular:   10^(-29.5 + 2.15 * N_C) cm6 s-1   where N_C is the number of carbon atoms involved in the reaction, expression (inspired in 2012VUI) obtained after examination of the maximum rate coefficient over valid temperature range for around 160 reactions
!
!
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!                                                                                                                                                                                                                    !
! Chemical network                                                                                                                                                                                                   !
!                                                                                                                                                                                                                    !
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!
!
!                                                       alpha      beta      gamma     Tmin     Tmax   E  Reference
!------------------------------------------------- ................................ ----------------- ... ---------
!
! Bimolecular reactions
!
 O + C6H6 = OH + C6H5                             :  3.30E-11     0.000     7400.0 :   1200     1450 : C : 1989LEI, adopted by 2000ALZ
 O + OH = O2 + H                                  :  4.30E-11    -0.475       53.0 :     44     3550 : A : fit to 2006CAR (44-142 K), 2006ROB (136-377 K), and 1994YAN (1850-3550 K)
 O + HO2 = OH + O2                                :  3.00E-11     0.000     -200.0 :    229      391 : A : 2020BUR, similar to 2005BAU (220-1000 K)
 O + H2O2 = OH + HO2                              :  1.40E-12     0.000     2000.0 :    283      386 : A : 2020BUR
 O + O3 = O2 + O2                                 :  8.00E-12     0.000     2060.0 :    220      409 : A : 2020BUR
 O + HCO = OH + CO                                :  5.00E-11     0.000        0.0 :    300     2500 : A : 2005BAU
 O + HCO = H + CO2                                :  5.00E-11     0.000        0.0 :    300     2500 : A : 2005BAU
 O + H2CO = OH + HCO                              :  1.80E-11     0.570     1390.0 :    250     2200 : A : 2005BAU
 O + CH3O = CH3 + O2                              :  1.88E-11     0.000        0.0 :    298     1000 : A : 2005BAU, in very good agreement with k from reverse [2005BAU, 3.50E-11/0.000/16340.0, 1000-2500 K]
 O + CH3O = OH + H2CO                             :  5.25E-12     0.000        0.0 :    298     1000 : B : 2005BAU
 O + CH2OH = OH + H2CO                            :  5.45E-11     0.000      350.0 :    300      508 : B : 1994SEE, branching ratio 0.5 assumed based on 1994SEE and 2005HOU
 O + CH2OH = H + HCOOH                            :  5.45E-11     0.000      350.0 :    300      508 : B : 1994SEE, branching ratio 0.5 assumed based on 1994SEE and 2005HOU
 O + CH3OH = OH + CH2OH                           :  1.40E-12     1.715     1645.0 :    298     1777 : A : 2005LU, temperature-dependent branching ratio (300-3000 K) from calculations by 2005LU
 O + CH3OH = OH + CH3O                            :  2.30E-13     2.745     1677.0 :    298     1777 : A : 2005LU, temperature-dependent branching ratio (300-3000 K) from calculations by 2005LU
 O + CH3O2 = O2 + CH3O                            :  4.30E-11     0.000        0.0 :    298      298 : A : 1988ZEL, similar T-independent value assumed by 1986TSA (300-2500 K)
 O + CH3OOH = OH + CH3O2                          :  4.10E-11     0.000     2460.0 :    297     1000 : A : 2005BAU
 O + C2O = CO + CO                                :  8.60E-11     0.000        0.0 :    295      295 : B : 1985BAU
 O + HCCO = H + CO + CO                           :  1.60E-10     0.000        0.0 :    280     2500 : A : 2005BAU
 O + HCCO = CH + CO2                              :  4.90E-11     0.000      560.0 :    280     1000 : A : 2005BAU
 O + CH2CO = H2CO + CO                            :  6.00E-13     0.000      680.0 :    296     1000 : B : 2005BAU
 O + CH2CO = H + CO + HCO                         :  3.00E-13     0.000      680.0 :    296     1000 : B : 2005BAU
 O + CH2CO = HCO + HCO                            :  3.00E-13     0.000      680.0 :    296     1000 : B : 2005BAU
 O + CH2CO = CH2 + CO2                            :  1.80E-12     0.000      680.0 :    296     1000 : B : 2005BAU
 O + CH3CO = OH + CH2CO                           :  8.75E-11     0.000        0.0 :    295     1000 : A : 2005BAU
 O + CH3CO = CH3 + CO2                            :  2.60E-10     0.000        0.0 :    295     1000 : A : 2005BAU
 O + CH3CHO = OH + CH3CO                          :  1.80E-11     0.000     1100.0 :    298      475 : A : 2020BUR
 O + CH3CHOH = HCOOH + CH3                        :  9.00E-11     0.000        0.0 :    298      298 : A : k_total (1989GRO), in line with k(298 K) = 3.2e-10 cm3 s-1 (1992EDE), branching ratio 0.60 at 298 K from 2018SKO
 O + CH3CHOH = OH + CH3CHO                        :  1.05E-11     0.000        0.0 :    298      298 : A : k_total (1989GRO), in line with k(298 K) = 3.2e-10 cm3 s-1 (1992EDE), branching ratio 0.07 at 298 K from 2018SKO
 O + C2H4OH = CH2OH + H2CO                        :  4.60E-10     0.170        0.5 :     10      300 : B : 2018SKO
 O + C2H5O = OH + CH3CHO                          :  2.00E-10     0.000        0.0 :    300     2000 : C : 2017CHR (Konnov v0.6)
!O + CH3OCH2 = HCOOCH3 + H                        :  2.15E-10    -0.470       30.0 :    200     2000 : B : 2005SON, main channel but HCOOCH3 not included
 O + CH3OCH2 = CH3O + H2CO                        :  1.30E-11     0.150        0.0 :    300     2000 : C : 2017CHR (Konnov v0.6), minor channel, HCOOCH3 + H included as main channel in Konnov mechanism
 O + C2H5OH = OH + CH3CHOH                        :  3.20E-13     2.470      441.0 :    300     3000 : A : 2007WU
 O + C2H5OH = OH + C2H4OH                         :  1.60E-13     3.230     2344.0 :    300     3000 : A : 2007WU
 O + C2H5OH = OH + C2H5O                          :  1.30E-15     4.730      869.0 :    300     3000 : A : 2007WU
 O + CH3OCH3 = OH + CH3OCH2                       :  4.00E-12     2.000     1320.0 :    300     1500 : A : 2007TAK
 O_1D + H2 = OH + H                               :  1.20E-10     0.000        0.0 :    204      420 : A : 2020BUR
 O_1D + CH4 = OH + CH3                            :  1.30E-10     0.000        0.0 :    198      413 : A : 2020BUR
 O_1D + CH4 = H + CH2OH                           :  1.75E-11     0.000        0.0 :    198      413 : A : 2020BUR, assumed CH2OH/CH3O = 1
 O_1D + CH4 = H + CH3O                            :  1.75E-11     0.000        0.0 :    198      413 : A : 2020BUR, assumed CH2OH/CH3O = 1
 O_1D + CH4 = H2 + H2CO                           :  8.75E-12     0.000        0.0 :    198      413 : A : 2020BUR
 O_1D + C2H2 = CO + CH2_1                         :  1.50E-10     0.000        0.0 :     50      296 : B : 2018NUN, assumed branching ratio 0.5
 O_1D + C2H2 = HCCO + H                           :  1.50E-10     0.000        0.0 :     50      296 : B : 2018NUN, assumed branching ratio 0.5
 O_1D + C2H4 = HCO + CH3                          :  1.20E-10     0.000        0.0 :    298      298 : B : 1979KAJ, branching ratio 0.54 (2009MIY)
 O_1D + C2H6 = C2H5O + H                          :  5.60E-11     0.000        0.0 :     50      296 : A : k_total and branching ratio 0.18 (2018NUN), 2001SHU find a branching ratio of 0.03 at high collision energy
 O_1D + C2H6 = CH3CHO + H2                        :  6.20E-12     0.000        0.0 :     50      296 : A : k_total (2018NUN), branching ratio 0.02 (2001SHUb) re-evaluated after 2018NUN as 0.02
 O_1D + C2H6 = OH + C2H5                          :  6.80E-11     0.000        0.0 :     50      296 : A : k_total (2018NUN), branching ratio 0.25 (2001SHUb) re-evaluated after 2018NUN as 0.22
 O_1D + C2H6 = CH2OH + CH3                        :  1.80E-10     0.000        0.0 :     50      296 : A : k_total (2018NUN), branching ratio 0.70 (2001SHUb) re-evaluated after 2018NUN as 0.58
 O_1D + C3H6 = CH3CO + CH3                        :  6.00E-10     0.000        0.0 :    298      298 : B : 1979KAJ, assumed main channel as with O(3P)
 O_1D + C3H8 = OH + C3H7                          :  6.40E-10     0.000        0.0 :    300      300 : A : 1974MIC, assumed main channel as for C4H10
 O_1D + C4H8 = OH + C4H7                          :  4.40E-10     0.000        0.0 :    298      298 : B : 1979KAJ (C4H8 = isobutene), assumed main channel as with O(3P)
 O_1D + C4H10 = OH + C4H9                         :  4.80E-10     0.000        0.0 :    294      673 : A : 2004BLI, average of values in Table 2
 O_1D + H2O = OH + OH                             :  1.63E-10     0.000      -60.0 :    217      453 : A : 2020BUR
 O_1D + O3 = O2 + O2                              :  1.20E-10     0.000        0.0 :    103      393 : A : 2020BUR
 O_1D + O3 = O2 + O + O                           :  1.20E-10     0.000        0.0 :    103      393 : A : 2020BUR
 O_1D + CH3OH = OH + CH3O                         :  9.70E-11     0.000        0.0 :     50      296 : A : 2022HICb, branching ratio OH 0.58 (1983GOL), assumed equal yields for CH3O/CH2OH 
 O_1D + CH3OH = OH + CH2OH                        :  9.70E-11     0.000        0.0 :     50      296 : A : 2022HICb, branching ratio OH 0.58 (1983GOL), assumed equal yields for CH3O/CH2OH 
 O_1D + CH3OH = CH3O2 + H                         :  6.70E-11     0.000        0.0 :     50      296 : A : 2022HICb, branching ratio H 0.20 (CH3O2 = CH3O2 + CH2O2H)
 O_1D + CO2 = O2 + CO                             :  7.90E-11     0.385      -25.0 :    100     2000 : B : 1975TUL, fit to digitized Fig 4
 OH + H2 = H + H2O                                :  9.90E-13     1.878     1586.0 :    800     2500 : A : 2016VAR, agrees with extensive experimental data down to 298 K
 OH + C = CO + H                                  :  1.15E-10    -0.339       -0.1 :     10      500 : A : 2009ZAN
 OH + CH = HCO + H                                :  1.40E-11     0.500     5000.0 :   1500     2500 : C : 1980WES
 OH + CH2 = H2CO + H                              :  9.60E-11     0.123      -81.4 :    300     2500 : A : 2007JASb
 OH + CH2 = H2O + CH                              :  1.40E-13     2.019     3410.0 :    300     2500 : A : 2007JASb
 OH + CH2_1 = H2CO + H                            :  5.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 OH + CH3 = H2O + CH2                             :  1.64E-13     2.568     2012.0 :    300     3000 : A : 2007JASa, similar to NIST 1998WIL
 OH + CH4 = H2O + CH3                             :  4.20E-13     2.182     1231.0 :    195     2025 : A : 2005SRI, agrees with 2005BAU
 OH + C2 = CO + CH                                :  8.30E-12     0.000        0.0 :   2200     2200 : B : 1972WIL
 OH + C2H = O + C2H2                              :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 OH + C2H = CO + CH2                              :  3.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA
 OH + C2H = HCCO + H                              :  2.00E-10     0.000        0.0 :     10      300 : C : 2015WAK, estimation
 OH + C2H2 = CH2CO + H                            :  8.60E-14     1.550     1060.0 :    200     2500 : A : 2005SENb, 1 atm
 OH + C2H2 = CO + CH3                             :  1.40E-13     0.730     1298.0 :    200     2500 : A : 2005SENb, 1 atm
 OH + C2H3 = CH3CO + H                            :  1.70E-11    -0.120     -148.0 :    300     3000 : A : 2017KNY fit to a+c (CH3CO = CH2CHO + CH3CO)
 OH + C2H3 = HCO + CH3                            :  2.80E-10    -1.850      501.0 :    300     3000 : A : 2017KNY
 OH + C2H3 = H2O + C2H2                           :  6.30E-13     0.081     -191.0 :    300     3000 : A : 2017KNY
 OH + C2H3 = CH2CO + H2                           :  2.20E-12    -1.517      363.0 :    300     3000 : A : 2017KNY
 OH + C2H3 = CH4 + CO                             :  6.80E-12    -1.328      298.0 :    300     3000 : A : 2017KNY
 OH + C2H4 = C2H3 + H2O                           :  5.50E-15     4.200     -433.0 :    250     2500 : A : 2006SENb, agrees with experimental data 2010VASa (600-2000 K), 2020MED (563-723 K)
 OH + C2H4 = CH3 + H2CO                           :  5.00E-17     3.340    -1397.0 :    250     2500 : A : 2006SENb
 OH + C2H4 = H + CH3CHO                           :  1.80E-18     5.690    -1615.0 :    250     2500 : A : 2006SENb
 OH + C2H5 = H2O + C2H4                           :  4.00E-11     0.000        0.0 :    300     2500 : B : 1986TSA, in line with k(a+b)=1.1e-10 cm3 s-1 (1993FAG), where a is the association and b this channel
!OH + C2H5 = H2CO + H + CH3                       :  1.00E-11     0.000        0.0 :    200      400 : A : 1993FAG, endothermic by 98.6 kJ/mol, unclear interpretation of channel 1c involving a third body
 OH + C2H6 = C2H5 + H2O                           :  8.65E-13     2.224      373.0 :    138     1367 : A : 2004KRA, similar to 2005BAU
 OH + C3 = CO + C2H                               :  1.00E-10     0.000        0.0 :     10      300 : B : 2017LOI
 OH + C3H2 = HCO + C2H2                           :  1.40E-10     0.000        0.0 :     10      300 : B : 2017LOI
 OH + C3H3 = CO + C2H4                            :  3.40E-10    -0.160     1660.0 :    300     2000 : B : 2020PHAc, P4,  k1, fit to 2 temperature ranges
 OH + C3H3 = HCO + C2H3                           :  2.20E-10    -0.240     1750.0 :    300     2000 : B : 2020PHAc, P8,  k2, fit to 2 temperature ranges
 OH + C3H3 = CO + C2H2 + H2                       :  3.75E-09    -1.230     1875.0 :    300     2000 : B : 2020PHAc, P12, k4, fit to 2 temperature ranges
 OH + CH3CCH = CH2CO + CH3                        :  3.20E-12    -0.350        0.0 :     69      343 : B : fit to 2008TAY (69-298 K), 2013LOC (298 K), and 1987BOO (253-343 K), major bimolecular products of addition (2015ZAD), k from reverse [2018SEM, 1.20E-12/0.590/18060.0, 300-3000 K] results in negligible rate coefficient below 1000 K
 OH + CH3CCH = H2O + C3H3                         :  1.70E-13     2.790      140.0 :    300     2500 : B : 2015ZAD, fit to sum of duplicated expressions
 OH + CH2CCH2 = CH2CO + CH3                       :  5.50E-12     0.000      -80.0 :     50     1352 : A : k_total: fit to 2012DARa (50-224 K), 1988LIU (305-1173 K), and 2016ESS (843-1352 K), branching ratio 0.66, the rest is for the association (2012DARa), k from reverse [2018SEM, 1.40E-12/0.480/19030.0, 300-3000 K] results in negligible rate coefficient below 1000 K
 OH + CH2CCH2 = H2O + C3H3                        :  2.20E-13     2.850      430.0 :    300     2500 : B : 2015ZAD, fit to sum of duplicated expressions
 OH + C3H5 = H2O + CH3CCH                         :  5.00E-12     0.000        0.0 :    300     2500 : B : 1991TSAa, assumed equal yield of two C3H4 isomers, k(800-1200 K)=9.3e-11 cm3 s-1 (2019KHA) probably corresponds to adduct
 OH + C3H5 = H2O + CH2CCH2                        :  5.00E-12     0.000        0.0 :    300     2500 : B : 1991TSAa, assumed equal yield of two C3H4 isomers, k(800-1200 K)=9.3e-11 cm3 s-1 (2019KHA) probably corresponds to adduct
 OH + C3H6 = H2O + C3H5                           :  1.10E-12     2.360      725.0 :    200      950 : A : 2011KAP
 OH + C3H7 = H2O + C3H6                           :  4.00E-11     0.000        0.0 :    300     2500 : B : 1988TSA (C3H7 = i-C3H7)
 OH + C3H8 = H2O + C3H7                           :  2.65E-13     1.930     -121.5 :    210     1294 : A : 2014BAD (C3H7 = i-C3H7), almost the same than 2009SIV (298-1300 K), similar to 2019SIV (921-1146 K)
!OH + C4H2 = products                             :  1.00E-11     0.000        0.0 :    290      670 : B : 2015SOM, addition, products are uncertain (H2C4O + H ?)
 OH + C4H2 = H2O + C4H                            :  5.40E-12     1.030    10940.0 :    300     2000 : C : 2017CHR (Konnov v0.6)
 OH + C4H2 = CO + C3H3                            :  8.90E-10    -3.470     3820.0 :    300     2000 : C : 2017CHR (Konnov v0.6)
 OH + C4H3 = H2O + C4H2                           :  1.70E-11     0.000        0.0 :    900     1400 : C : 2000ALZ, estimation
!OH + C4H4 = products                             :  6.40E-12     0.000     -486.0 :    295      740 : B : 2015SOM, addition, products are uncertain (C4H4O + H, C3H2O + CH3 ?)
!OH + C4H4 = H2CO + C3H3                          :  1.70E-11     0.000        0.0 :    300     2000 : C : 2017CHR (Konnov v0.6), removed because of the above arguments
 OH + C4H4 = H2O + C4H3                           :  1.50E-12     2.000     1010.0 :    300     2000 : C : 2017CHR (Konnov v0.6), H abstraction is kept
 OH + C4H6 = H2O + C4H5                           :  5.00E-13     2.090      780.0 :    250     2500 : A : 2010VASb
 OH + C4H8 = H2O + C4H7                           :  2.80E-13     1.770      136.6 :    830     1289 : A : 2017KHA
 OH + C4H9 = H2O + C4H8                           :  3.00E-11     0.000        0.0 :    300     2500 : B : 1990TSAa (C4H9 = t-C4H9, C4H8 = i-C4H8)
 OH + C4H10 = H2O + C4H9                          :  1.20E-12     0.510       32.0 :    300     2500 : A : 1990TSAa (C4H10 = i-C4H10, C4H9 = t-C4H9)
 OH + C5H4 = H2O + C5H3                           :  1.50E-13     2.000        0.0 :    900     1400 : C : 2000ALZ, estimation
 OH + C5H5 = CO + C4H6                            :  1.00E-06    -4.070     8360.0 :    500     2500 : B : 2018GAL, 1 atm
 OH + C5H6 = H2O + C5H5                           :  6.10E-11     0.000     1742.5 :    828     1390 : A : 2020JIN, consistent with H abstraction 2022MAI, 2020BAR calculation is many orders of magnitude lower
 OH + C6H5 = H2O + C6H4                           :  1.50E-12     2.000      500.0 :    900     1400 : C : 2000ALZ, estimation
 OH + C6H6 = H2O + C6H5                           :  2.80E-11     0.000     2302.0 :    298     1500 : A : 2005BAU
 OH + OH = O + H2O                                :  5.50E-14     2.420     -970.0 :    250     2400 : A : 2005BAU
 OH + OH = O2 + H2                                :  3.30E-12     0.510    25420.0 :    298     1000 : B : 1999KAR
 OH + HO2 = O2 + H2O                              :  4.80E-11     0.000     -250.0 :    300     2000 : A : 1994BAU, agrees with recent experimental data at 298 K and up to 2200 K
 OH + H2O2 = HO2 + H2O                            :  3.60E-13     1.625     -530.0 :     96     1460 : A : fit to 2003VAK (96-296 K), 2004JIM (254-356 K), and 2010HON (1020-1460 K)
 OH + O3 = O2 + HO2                               :  6.70E-13     1.690      694.0 :    100     2000 : A : fit to 2020BUR (190-357 K) and 2007JU (100 K and 500-2000 K)
 OH + CO = CO2 + H                                :  1.20E-13     1.000     -110.0 :     80     3150 : A : fit to 1993FRO (80-298 K) and 1995LIS (300-3150 K), complex pressure-dependent behavior (only important at very high pressures: 20 bar at 800 K, 13000 bar at 2500 K, 2006JOS) neglected, complex HOCO neglected
 OH + HCO = CO + H2O                              :  1.80E-10     0.000        0.0 :    296     2500 : A : 2005BAU
 OH + H2CO = HCO + H2O                            :  5.20E-12     0.909     -210.0 :     55     1670 : A : fit to 2017OCA (55-107 K, low-T data removed to improve fit), 2003SIV (202-399 K), and 2005VAS (934-1670 K), main channel (1989YET)
